file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc4_run1.json,offload0_conc4_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092744,0,4,1,20,1,256,64,0.0,inf,1.0,4,6.776753912999993,20,0,5100,1280,2.951265496247926,188.88099175986727,941.4536933030885,60.62729714985835,62.87373699979071,7.135976126204121,62.87373699979071,64.71785109943085,64.78848701963216,20.51370852539924,20.510794523813402,0.01060134608260463,20.510794523813402,20.53221010239415,20.536104547459434,20.193036750004012,20.50071600024239,2.563458256560342,20.50071600024239,20.801183000912715,21.540616590209538,1352.9909342500105,1355.3084679997482,6.89921364359273,1355.3084679997482,1357.307406200107,1357.4095076400226
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc4_run2.json,offload0_conc4_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092800,0,4,2,20,1,256,64,0.0,inf,1.0,4,6.772594140000365,20,0,5100,1280,2.953078183421002,188.99700373894413,942.0319405112996,57.65426695006681,62.50277399976767,9.568255684559714,62.50277399976767,65.02155690041036,65.27078977889687,20.516477399995356,20.513971785721736,0.012373266647034444,20.513971785721736,20.53820537935497,20.542226840950914,20.19572890468737,20.496524999543908,2.557441731747369,20.496524999543908,20.919555000546097,21.66655529950731,1350.1923431497744,1355.0937549989612,9.570375946513638,1355.0937549989612,1356.737447750129,1356.9215919488488
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc4_run3.json,offload0_conc4_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092816,0,4,3,20,1,256,64,0.0,inf,1.0,4,6.77335235999999,20,0,5100,1280,2.9527476110810262,188.97584710918568,941.9264879348473,57.60749545024737,62.66188149947993,10.283110885196928,62.66188149947993,65.04553215008855,65.1736704294126,20.51919377698517,20.511819944442237,0.01954101617164594,20.511819944442237,20.556067582551876,20.55834847523372,20.19844758984135,20.501559999502206,2.5593280296405125,20.501559999502206,20.945637550266838,21.45869870964816,1350.3167034003127,1355.8827100005146,10.352936052735988,1355.8827100005146,1357.6292326002658,1357.6742793194353
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc4_run4.json,offload0_conc4_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092832,0,4,4,20,1,256,64,0.0,inf,1.0,4,6.838358954999421,20,0,5100,1280,2.9246782936684395,187.17941079478013,932.9723756802322,60.4308774499259,63.308126499578066,8.62866373349079,63.308126499578066,68.1970952001393,68.36264144096276,20.712723755557473,20.768715698429176,0.17340964761787248,20.768715698429176,20.931315923019337,20.98001241635107,20.388919121094773,20.51092500005325,2.6557575096153796,20.51092500005325,22.445575549318164,23.038180200564966,1365.3324740500466,1365.918582499944,13.719915595836579,1365.918582499944,1386.5709875002722,1387.269237500259
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc4_run5.json,offload0_conc4_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092847,0,4,5,20,1,256,64,0.0,inf,1.0,4,6.774831814998834,20,0,5100,1280,2.9521028043414894,188.93457947785532,941.7207945849351,60.22987579999608,62.89646149980399,7.206295975299729,62.89646149980399,65.02679760014871,65.10092192009324,20.51381179999947,20.514906341275722,0.011166033271369868,20.514906341275722,20.53027275952979,20.53893527570778,20.19315213515398,20.49419000013586,2.566043362257591,20.49419000013586,20.91169799950876,21.576443500816822,1352.6000191999628,1355.6678739996642,7.330024043675788,1355.6678739996642,1357.272554600695,1357.3771093209325
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run1.json,offload0_conc8_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092901,0,8,1,20,1,256,64,0.0,inf,1.0,8,4.139813566998782,20,0,5100,1280,4.83113543069508,309.19266756448513,1541.1322023917307,67.65323904992329,64.80517099953431,10.088386232885618,64.80517099953431,78.8660128508127,79.41482176935097,20.870283544442668,20.962080992065903,0.18428698706947186,20.962080992065903,20.96568680712557,20.979449526500197,20.54402602500005,20.923949499774608,2.625530036651206,20.923949499774608,21.301190499798395,22.665131230060073,1382.4811023498114,1385.5310709996047,17.14665210584874,1385.5310709996047,1399.434470900087,1400.028211779354
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run2.json,offload0_conc8_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092914,0,8,2,20,1,256,64,0.0,inf,1.0,8,4.140489695999349,20,0,5100,1280,4.830346521408936,309.1421773701719,1540.8805403294505,68.54302920019109,64.75152450093447,10.855841239725514,64.75152450093447,81.11147444951712,81.43303728998944,20.85555561587113,20.937845484118117,0.17559425770199805,20.937845484118117,20.964235344438617,20.976951399044328,20.52956478358965,20.896543500384723,2.6231956522620066,20.896543500384723,21.294221049265616,21.772827000040706,1382.4430330000723,1384.082174499781,16.987572625017528,1384.082174499781,1400.4742335489027,1400.5028483100796
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run3.json,offload0_conc8_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092927,0,8,3,20,1,256,64,0.0,inf,1.0,8,4.120766656000342,20,0,5100,1280,4.85346579158457,310.6218106614125,1548.2555875154778,60.0812280997161,62.88423649948527,8.510015588725448,62.88423649948527,67.72925525010578,67.86884064933474,20.870777254761684,20.946623825390514,0.1892543437243843,20.946623825390514,20.984349680957312,20.993810088557584,20.544540409373724,20.921755000017583,2.6311241211194885,20.921755000017583,21.428507549990172,22.517167099613292,1374.940195149702,1377.0409809985722,13.41333814516956,1377.0409809985722,1389.2748594000295,1389.5434190794185
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run4.json,offload0_conc8_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092940,0,8,4,20,1,256,64,0.0,inf,1.0,8,4.137194565000755,20,0,5100,1280,4.834193723735677,309.3883983190833,1542.1077978716808,67.14202934999776,65.64770999921166,9.570808425406732,65.64770999921166,76.59855090014389,76.86448858030417,20.857810026189416,20.932088849197804,0.17994430234635633,20.932088849197804,20.959609472238153,20.978620510323665,20.531788014847052,20.91854450009123,2.6263276045151627,20.91854450009123,21.35608199996568,21.842187889069464,1381.1840609999308,1384.430983499442,16.213179645995904,1384.430983499442,1396.9542984509644,1397.2369188913035
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run5.json,offload0_conc8_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092953,0,8,5,20,1,256,64,0.0,inf,1.0,8,4.12219711599937,20,0,5100,1280,4.851781571137041,310.5140205527706,1547.7183211927158,61.49779884999589,63.41741850064864,7.917569517661127,63.41741850064864,69.15359575095864,76.9773815508779,20.8863607500014,20.97337572222531,0.1939754882934524,20.97337572222531,21.003049967467156,21.02914039349257,20.559871436721266,20.90814399980445,2.626385730262341,20.90814399980445,21.396979499695586,22.68821430978278,1377.338526100084,1379.2912235003314,13.624202816023722,1379.2912235003314,1388.3526354485184,1395.9497694903075
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run1.json,offload0_conc12_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093005,0,12,1,20,1,256,64,0.0,inf,1.0,12,2.877112070000294,20,0,5100,1280,6.9514149999718144,444.8905599981961,2217.5013849910088,73.27329580011792,82.10477749980782,12.083053569005143,82.10477749980782,83.70605029977014,83.86740286001441,21.794480595237097,22.36211054762876,0.6954474720273869,22.36211054762876,22.367128159538197,22.36720561921896,21.453800595310213,22.22996900036378,2.841772371875903,22.22996900036378,22.586347050037144,23.661158439917973,1446.325573300055,1490.9488980001697,52.1601199179806,1490.9488980001697,1492.834000750645,1492.983154550293
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run2.json,offload0_conc12_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093017,0,12,2,20,1,256,64,0.0,inf,1.0,12,2.877089297000566,20,0,5100,1280,6.951470022446114,444.8940814365513,2217.5189371603105,73.95787679997738,83.36768899971503,12.393404513665805,83.36768899971503,84.91441000105624,85.21824280067449,21.787913654762157,22.359184198403597,0.6981045632336171,22.359184198403597,22.363352580163742,22.363533665253588,21.447355529691947,22.161255499668187,2.8424782467806082,22.161255499668187,22.866378499566054,23.542963610234477,1446.5964370499933,1492.2057394996955,53.06402701653073,1492.2057394996955,1493.808526500743,1494.0950997010987
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run3.json,offload0_conc12_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093029,0,12,3,20,1,256,64,0.0,inf,1.0,12,2.876790192000044,20,0,5100,1280,6.952192779166599,444.94033786666233,2217.749496554145,74.4386016502176,83.82426450043567,12.428364946577084,83.82426450043567,85.50444515012714,85.86933863063676,21.776225623805313,22.348686119036596,0.7005693141256637,22.348686119036596,22.353086349226537,22.353104926983395,21.435844569526807,22.23845050048112,2.8484425762773875,22.23845050048112,22.595206500045606,23.86204433023524,1446.3408159499522,1491.8152210002518,53.097684132412745,1491.8152210002518,1493.7049946500338,1494.058754130092
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run4.json,offload0_conc12_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093041,0,12,4,20,1,256,64,0.0,inf,1.0,12,2.8565715240001737,20,0,5100,1280,7.001400046162045,448.0896029543709,2233.4466147256926,62.5000275002094,64.1558574998271,7.237284276944832,64.1558574998271,67.06771230083177,67.25037526104641,21.765701944441968,22.31616494443895,0.6840048014986463,22.31616494443895,22.324911054745048,22.35127061729578,21.425495832808394,22.141731499687012,2.8218317831516826,22.141731499687012,22.610903499662527,23.469235420361688,1433.7392500000533,1468.8133944991932,42.218081579992074,1468.8133944991932,1470.7674065501124,1471.0923757098135
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run5.json,offload0_conc12_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093053,0,12,5,20,1,256,64,0.0,inf,1.0,12,2.875167517000591,20,0,5100,1280,6.956116428605259,445.19145143073655,2219.001140725077,73.55637525006387,82.09024900043005,11.861383129527203,82.09024900043005,84.05541814881872,84.13661883099849,21.773305582542346,22.33327267460106,0.687402889717953,22.33327267460106,22.34027618255895,22.34039549047353,21.432996017966843,22.173604998897645,2.82384541336906,22.173604998897645,22.72305150027023,23.190473050053733,1445.2746269502313,1489.293868000459,51.36716252771444,1489.293868000459,1491.0968186986793,1491.50233494056
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run1.json,offload0_conc16_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093105,0,16,1,20,1,256,64,0.0,inf,1.0,16,2.870498606000183,20,0,5100,1280,6.967430661068478,445.9155623083826,2222.610380880845,84.13533990014912,91.92914000050223,15.24431390597587,91.92914000050223,94.32688904989845,94.35417380924264,22.182306545239538,22.605337015871584,0.8466293302090884,22.605337015871584,22.607870615884746,22.633235266037822,21.83559464922382,22.551724000550166,2.9543089622661936,22.551724000550166,23.07073355113971,24.83286272028636,1481.6206522502398,1516.0969230000774,64.907519260458,1516.0969230000774,1518.5162400006448,1518.5227303997453
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run2.json,offload0_conc16_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093116,0,16,2,20,1,256,64,0.0,inf,1.0,16,2.8695341059992643,20,0,5100,1280,6.9697725349165545,446.0654422346595,2223.3574386383807,83.2208552999873,90.75218650013994,14.84336887568658,90.75218650013994,92.8520898507486,93.04912516930926,22.176091868255924,22.594126920632824,0.8423798881463535,22.594126920632824,22.598896629359743,22.650069636998406,21.829488742189085,22.565477000171086,2.9458608558419237,22.565477000171086,23.236881450338842,23.73447869971642,1480.3146430001107,1514.110805999735,63.86710339808467,1514.110805999735,1516.357566300212,1516.5089780605194
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run3.json,offload0_conc16_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093128,0,16,3,20,1,256,64,0.0,inf,1.0,16,2.868868888999714,20,0,5100,1280,6.971388646127145,446.16887335213727,2223.872978114559,82.87148940016777,90.32654850034305,14.936593451351143,90.32654850034305,92.70503955131062,92.72728550933607,22.17999245555355,22.598807857147698,0.8421309460119775,22.598807857147698,22.601854183348124,22.638620703314484,21.833330975778154,22.54711000023235,2.950844396654306,22.54711000023235,22.970887499377568,24.71445190891245,1480.2110141000412,1513.9345155002957,64.01708986427693,1513.9345155002957,1516.4576859995577,1516.463826800973
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run4.json,offload0_conc16_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093140,0,16,4,20,1,256,64,0.0,inf,1.0,16,2.869557423000515,20,0,5100,1280,6.969715901028133,446.0618176658005,2223.3393724279745,84.16616559998147,92.04298750046291,15.22025010017852,92.04298750046291,93.9017837990832,94.10807516032946,22.173708753174044,22.593778420626236,0.844334175916744,22.593778420626236,22.597745927775996,22.638011560170167,21.82714064530984,22.57402400027786,2.947424957343826,22.57402400027786,22.99351849960658,24.60069970931727,1481.1098170499463,1515.2770574995884,64.64952175265446,1515.2770574995884,1517.3141628489248,1517.5245437701233
data/raw/baseline/llama/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run5.json,offload0_conc16_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093152,0,16,5,20,1,256,64,0.0,inf,1.0,16,2.871142920001148,20,0,5100,1280,6.965867097968081,445.8154942699572,2222.111604251818,85.123437349921,93.53991499938275,16.121801396798542,93.53991499938275,95.50788209926395,95.87245562004682,22.192504365078104,22.617786007931354,0.8528196932063251,22.617786007931354,22.620066639670505,22.636539893011925,21.845605318748085,22.551042000486632,2.984186385984825,22.551042000486632,23.25049099918033,26.63022779952371,1483.2512123498418,1518.4779339997476,66.52844116956092,1518.4779339997476,1520.4544851998435,1520.8557530403414
