file_path,file_name,parent_dir,source_subdir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms,profile,model,label
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-short_offload12_conc8_run2.json,llama_profile-short_offload12_conc8_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-183053,12,8,2,20,1,128,32,0.0,inf,1.0,8,140.28605118700216,20,0,2540,640,0.1425658490689133,4.562107170205227,22.66797000195722,3082.746339500045,3326.982421000139,510.6643680315456,3326.982421000139,3399.793389099069,4051.9842898193738,1404.4698355516014,1408.8335631935363,9.876277096065609,1408.8335631935363,1409.2098434999982,1409.544271693519,1360.5798370687469,1408.5362134992463,249.16913602647784,1408.5362134992463,1410.748464999051,1411.4343944504435,46621.31124159969,46762.08925349965,474.8536145299896,46762.08925349965,47001.48336834664,47001.672096869406,128/32,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-short_offload12_conc8_run3.json,llama_profile-short_offload12_conc8_run3.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-193626,12,8,3,20,1,128,32,0.0,inf,1.0,8,140.27616040999783,20,0,2540,640,0.1425759012903132,4.562428841290025,22.66956830515981,3084.839458699753,3325.921608498902,509.782578214596,3325.921608498902,3405.6460898003943,4052.107315560241,1404.2204764113078,1408.5192795484484,9.704093562345314,1408.5192795484484,1408.820278516079,1408.9491205806703,1360.338289704697,1408.0443699986065,249.123893586987,1408.0443699986065,1410.877521499424,1411.3846352693872,46615.67422745029,46770.75534350115,478.1061179550752,46770.75534350115,47000.12947719915,47000.23461864148,128/32,llama,1
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc4_run1.json,llama_profile-reference_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170021,0,4,1,20,1,256,64,0.0,inf,1.0,4,7.382014425000307,20,0,5100,1280,2.709287580401764,173.39440514571288,864.2627381481627,154.91214915018645,157.64834400033578,21.96274860366136,157.64834400033578,186.8732670490317,191.46011100981923,20.88032958571357,20.958837261917196,0.2042722345751056,20.958837261917196,21.088982920629483,21.089143123799516,20.553940198433907,20.535765000204265,4.058311652742073,20.535765000204265,20.925746451212035,45.711479110450455,1470.3729130501415,1479.9934020002183,17.208923654274216,1479.9934020002183,1486.1116651503835,1486.2018794298638,256/64,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc4_run2.json,llama_profile-reference_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170252,0,4,2,20,1,256,64,0.0,inf,1.0,4,6.7935784260007495,20,0,5100,1280,2.9439565933992786,188.41322197755383,939.12215329437,57.39644174991554,62.68150500000047,9.9243650192319,62.68150500000047,64.68661974922725,64.81358154993359,20.586966159523385,20.58321268253037,0.0163321807947324,20.58321268253037,20.616312707929797,20.61927057968638,20.26513811250084,20.56431800065184,2.5657623175655155,20.56431800065184,21.003134500006126,21.461489209777938,1354.3753097998888,1359.1670764999435,9.903894937981292,1359.1670764999435,1361.6283236996424,1361.7383519407483,256/64,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc4_run3.json,llama_profile-reference_offload0_conc4_run3.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170308,0,4,3,20,1,256,64,0.0,inf,1.0,4,6.761774161001085,20,0,5100,1280,2.957803606537339,189.2994308183897,943.5393504854112,49.4739638498686,49.49422050049179,13.340857757019265,49.49422050049179,64.70233434874899,65.76678046998495,20.583806123811392,20.590630738095367,0.0163961267010672,20.590630738095367,20.600526698435424,20.600604628559974,20.262040032811512,20.56777800044074,2.561413132301751,20.56777800044074,20.947084550061845,21.3505323098434,1346.2537496499865,1345.5201890001265,12.946641484088037,1345.5201890001265,1359.9995868001315,1360.5162621594536,256/64,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc8_run1.json,llama_profile-reference_offload0_conc8_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170034,0,8,1,20,1,256,64,0.0,inf,1.0,8,4.151874678998865,20,0,5100,1280,4.817101079944583,308.2944691164533,1536.6552445023217,67.12133999981234,65.37228399974992,9.713582348343946,65.37228399974992,77.00795145101438,77.54313508987252,20.94428883968263,21.023485103175936,0.1975498550115218,21.023485103175936,21.06391876268823,21.06398415887284,20.616908144528168,20.98472700072307,2.6414236144679264,20.98472700072307,21.403566649314595,22.76917329963908,1386.611536899818,1389.7107020002295,17.48851820351157,1389.7107020002295,1404.0157334507967,1404.5659802893351,256/64,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc8_run2.json,llama_profile-reference_offload0_conc8_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170236,0,8,2,20,1,256,64,0.0,inf,1.0,8,4.155637634999948,20,0,5100,1280,4.812739164636103,308.01530653671057,1535.2637935189168,67.81266894977307,65.65671849966748,9.965274387048524,65.65671849966748,78.32427935036321,78.81921186979525,20.95237681111203,21.04405246824634,0.1905607130797161,21.04405246824634,21.05148635714974,21.069881855539624,20.62487739921437,21.001354499276204,2.635098866623657,21.001354499276204,21.31518900005176,22.568610348935184,1387.812408049831,1391.6238390002036,17.163068782613223,1391.6238390002036,1404.3444118492516,1404.8397927687802,256/64,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-reference_offload0_conc8_run3.json,llama_profile-reference_offload0_conc8_run3.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170321,0,8,3,20,1,256,64,0.0,inf,1.0,8,4.156249902000127,20,0,5100,1280,4.8120301886504295,307.9699320736275,1535.037630179487,67.07234564973987,64.73833249947347,9.865149088846946,64.73833249947347,77.31649824991109,77.74695085039639,20.963183233336515,21.046848373020666,0.1842249824637867,21.046848373020666,21.065870164289255,21.069285423332435,20.63549396016384,21.012983999753487,2.638512103929198,21.012983999753487,21.377178000966524,22.721186209346342,1387.7528893499402,1390.9186060000138,16.699070758250123,1390.9186060000138,1404.4333791991448,1404.8388574407363,256/64,llama,0
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc4_run1.json,llama_profile-reference_offload12_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-172832,12,4,1,20,1,256,64,0.0,inf,1.0,4,478.2590599410014,20,0,5100,1280,0.0418183400487326,2.6763737631188884,13.340050475545713,6249.713339699883,6436.177906500234,1965.5711837943109,6436.177906500234,8670.72184180006,8670.870722760174,1414.6239999357183,1400.5771529444478,17.354885655751296,1400.5771529444478,1436.0326097976242,1436.0348679023857,1392.5202501648455,1400.4937705003613,248.394449394811,1400.4937705003613,1402.1871568001188,1403.6399277406051,95371.02533565012,96197.31351750033,1880.9521490247616,96197.31351750033,96906.6142111,96906.92521982043,256/64,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc4_run2.json,llama_profile-reference_offload12_conc4_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-184855,12,4,2,20,1,256,64,0.0,inf,1.0,4,457.4274418189998,20,0,5100,1280,0.0437227813015945,2.798258003302052,13.947567235208666,3280.901760550296,3362.4420175001437,589.7113200643424,3362.4420175001437,4201.394100798643,4202.074297760846,1397.844301400795,1400.4610248015929,5.349639099070373,1400.4610248015929,1400.6704071460003,1400.6929415561972,1376.0027494195328,1400.5471389973536,179.93632356377802,1400.5471389973536,1402.432669749578,1403.1184181211577,91345.09274880038,91590.11993199964,518.3193096514661,91590.11993199964,91605.9154074488,91605.94169509178,256/64,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc4_run3.json,llama_profile-reference_offload12_conc4_run3.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-185716,12,4,3,20,1,256,64,0.0,inf,1.0,4,457.3841466279992,20,0,5100,1280,0.0437269200243323,2.798522881557268,13.948887487762006,3279.964374999872,3359.2276774998027,589.0402743776302,3359.2276774998027,4197.733499650167,4203.02195432927,1397.723710371423,1400.2722313729869,5.322025457078919,1400.2722313729869,1400.7333828309766,1400.7362851503417,1375.8840832164026,1400.4690310011938,179.91725920635488,1400.4690310011938,1402.2688074988764,1403.5713617385047,91336.55812839953,91577.02275749944,520.6481640598756,91577.02275749944,91609.57468214874,91609.92876843018,256/64,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc8_run1.json,llama_profile-reference_offload12_conc8_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-173351,12,8,1,20,1,256,64,0.0,inf,1.0,8,275.8534852089997,20,0,5100,1280,0.0725022559887073,4.640144383277272,23.12821966039765,3342.362550350208,3362.191989999701,512.5912011969763,3362.191989999701,4215.846937600145,4216.093338720239,1405.4230223912696,1409.0746010079451,6.403288515384576,1409.0746010079451,1409.431679652359,1409.4326230415838,1383.4631446695282,1408.954726500269,179.34640235619173,1408.954726500269,1410.6690781502948,1411.5607126996656,91884.0129610002,92096.30882150032,620.0740140977101,92096.30882150032,92172.079616649,92172.46064493098,256/64,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc8_run2.json,llama_profile-reference_offload12_conc8_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-184035,12,8,2,20,1,256,64,0.0,inf,1.0,8,275.8434069569994,20,0,5100,1280,0.0725049049409317,4.640313916219633,23.12906467615724,3343.5691843504173,3366.2885155008557,512.2462127735502,3366.2885155008557,4211.959595200096,4218.410523839193,1405.2948903888928,1408.9197079682644,6.320765867734582,1408.9197079682644,1409.1970354761902,1409.1973235524065,1383.337010482029,1408.5848690010607,179.32516471459053,1408.5848690010607,1410.7459783490413,1411.4897191986165,91877.14727885068,92085.66087749932,617.1638827781877,92085.66087749932,92159.568346151,92159.6613116304,256/64,llama,1
data/raw/profile_robustness/llama/offload12/bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222/llama_profile-reference_offload12_conc8_run3.json,llama_profile-reference_offload12_conc8_run3.json,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,bench_runs_plos_profile_robustness_v1_llama_offload12_20260724_171222,plos_profile_robustness_v1_llama,llama31_8b_offload12,meta-llama/Llama-3.1-8B-Instruct,20260724-190235,12,8,3,20,1,256,64,0.0,inf,1.0,8,275.8536918589998,20,0,5100,1280,0.0725022016751649,4.640140907210554,23.128202334377605,3343.7062125496595,3364.482553499329,513.1375611363295,3364.482553499329,4219.13612105127,4220.537105809781,1405.364780358731,1409.1308664920646,6.334979334105331,1409.1308664920646,1409.1569491111363,1409.1570053269636,1383.4057993187484,1408.8481514991145,179.33867308430337,1408.8481514991145,1410.8000755008106,1411.38669751228,91881.6873751497,92101.30931949789,620.6940626286389,92101.30931949789,92154.9701560505,92155.24314881038,256/64,llama,1
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-long_offload0_conc4_run1.json,llama_profile-long_offload0_conc4_run1.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170059,0,4,1,20,1,512,128,0.0,inf,1.0,4,14.65575013399939,20,0,10220,2560,1.3646520865283218,174.6754670756252,872.0126832915977,258.5839624998698,264.3551179999122,66.55915273527107,264.3551179999122,323.38917779907206,323.5543531596704,21.024600922834985,20.73887980709049,0.4768660224206806,20.73887980709049,22.086391972052084,22.0870732731582,20.86027056250046,20.7129590007753,6.269007479483478,20.7129590007753,21.58269555011429,22.885717910157837,2928.708279699913,2948.0334274994675,25.40394673839777,2948.0334274994675,2957.872286250404,2958.2864900499226,512/128,llama,0
data/raw/profile_robustness/llama/offload0/bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942/llama_profile-long_offload0_conc4_run2.json,llama_profile-long_offload0_conc4_run2.json,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,bench_runs_plos_profile_robustness_v1_llama_offload0_20260724_165942,plos_profile_robustness_v1_llama,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260724-170200,0,4,2,20,1,512,128,0.0,inf,1.0,4,13.506935052999324,20,0,10220,2560,1.4807208238969682,189.53226545881196,946.1806064701628,59.9169871000413,64.18005699924834,9.594663417100676,64.18005699924834,67.97228490158886,68.21194178042788,20.764340331889105,20.763312035428036,0.0094445401348078,20.763312035428036,20.78015197047084,20.783303905904408,20.602037503515906,20.722327499242965,1.8516617574064305,20.722327499242965,21.006164549453388,21.557274819551814,2696.988209249957,2701.1515479998707,9.701232972282048,2701.1515479998707,2705.29451590146,2705.522453579815,512/128,llama,0
